id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
5SMddCwwBNAM2soPNhBpck,Zoom,Last Dinosaurs,45,2012-01-01,0.46,0.744,7,-5.348,1,0.00018,0.000312,0.693,0.492,122.567,237667,4
1VyxVzr6VF7HDcO5oG5agN,Moving On,Roosevelt,52,2016-08-19,0.582,0.913,1,-6.517,1,0.0287,0.666,0.331,0.715,105.012,283007,4
3eM70BLTVSo6SLOS3vazXp,Summer Days - Roosevelt Remix,"Rhye, Roosevelt",49,2018-11-16,0.811,0.481,7,-7.85,1,0.325,0.354,0.0747,0.851,109.996,208813,4
5TloYFwzd09yWy8xkRLVUu,Busy Earnin',Jungle,58,2014-07-15,0.552,0.883,10,-5.61,0,0.209,4.91e-06,0.0912,0.745,99.967,181773,4
4FMsnzJirE6Y8SMscJjsX0,Apollo,Last Dinosaurs,48,2015-08-28,0.512,0.915,8,-5.183,0,0.296,0.000185,0.156,0.53,127.015,205493,4
4rf0IVQDFjr27T4sgah5Pf,Keep Moving,Jungle,68,2021-08-13,0.723,0.604,10,-6.254,0,0.179,0.000463,0.0939,0.562,111.497,240880,4
1YeRzv1VnHGHNwEdIx7emL,Run the World!!!,Dayglow,59,2019-11-14,0.706,0.631,0,-7.711,1,0.158,0.000666,0.0374,0.425,160.065,176250,4
75IQVo8hqI1iwVZyvkN2VT,Show Me How,Men I Trust,81,2018-02-28,0.791,0.271,5,-11.959,1,0.672,0.543,0.102,0.564,166.002,215111,4
2KvbRojbZGMsWr1Nuj5n2f,You Might Be Sleeping,"Jakob, Clairo",62,2017-06-16,0.587,0.565,7,-9.249,1,0.731,0.341,0.169,0.508,92.604,147093,4
2lwE0s4ldhKHiP0Ti1Hx7Q,Pourin',kryptogram,19,2018-10-11,0.769,0.723,6,-8.767,0,0.185,0.077,0.288,0.732,123.024,239245,4
4bPsiRqWPFPgLiPQR7jNo4,A Lesser Man,The Weeknd,60,2023-06-19,0.512,0.517,9,-8.464,0,0.00982,0.000292,0.366,0.158,140.041,298617,4
6QZePG40wT3i7bIRlmauTm,Take Me Back,The Weeknd,54,2023-06-19,0.39,0.297,2,-9.28,1,0.148,0.000147,0.266,0.0419,118.024,227646,4
5mZJwWdxAOR4xUvSGZvvMU,6PM In New York,Drake,58,2015-02-12,0.554,0.85,5,-4.155,1,0.107,0.0,0.155,0.383,128.429,283307,3
4rXLjWdF2ZZpXCVTfWcshS,fukumean,Gunna,86,2023-06-16,0.847,0.622,1,-6.747,0,0.119,0.0,0.285,0.22,130.001,125040,4
4TaGhbUWsmOWrQt8w3sA9x,HICCUP (feat. Gunna),"Aminé, Gunna",39,2018-08-15,0.74,0.408,8,-9.595,1,0.0755,0.0,0.152,0.615,74.991,179307,4
5LgyQ84h1u7t8xjJGOOH71,Jungle Fever,JACK MARLOW,16,2022-08-12,0.653,0.609,0,-11.064,0,0.00727,0.724,0.0884,0.48,150.003,210404,4
34iWjcVsMgSiz6pEYVepBq,Tell Me Where Your Heart Is,JACK MARLOW,35,2022-08-12,0.902,0.602,7,-13.243,1,0.0824,0.588,0.09,0.74,128.002,212056,4
0dUHR6er7gtilizWHZF187,Made Me Turn My Back On You,JACK MARLOW,20,2022-08-12,0.572,0.749,5,-8.127,0,0.0106,0.392,0.234,0.519,169.926,196941,4
5KFu6iSHDMHHlAqGTWXi6Y,Songs & Cigarettes,JACK MARLOW,20,2022-08-12,0.748,0.405,10,-11.619,0,0.194,0.00307,0.0993,0.394,140.976,219526,4
7Iog6KBwbRNKSriKTCKHRl,Burnin',JACK MARLOW,40,2022-08-12,0.85,0.575,2,-13.76,0,0.127,0.554,0.0786,0.69,126.007,182857,4
1cKHdTo9u0ZymJdPGSh6nq,I Was Never There,"The Weeknd, Gesaffelstein",84,2018-03-30,0.323,0.737,10,-4.008,1,0.14,0.000162,0.163,0.156,112.923,241067,4
0VO8gYVDSwM1Qdd2GsMoYK,Moth To A Flame (with The Weeknd),"Swedish House Mafia, The Weeknd",79,2022-04-15,0.553,0.659,8,-7.295,1,0.0027,0.0,0.105,0.105,120.146,234000,4
5vAEnWrHxLv78uwZrAJcX6,Thought I Knew You (feat. The Weeknd),"Nicki Minaj, The Weeknd",48,2018-08-10,0.77,0.715,1,-5.92,1,0.0373,0.0018,0.0959,0.468,150.027,198280,4
0k4d5YPDr1r7FX77VdqWez,You Right,"Doja Cat, The Weeknd",78,2021-06-25,0.828,0.621,8,-6.414,1,0.0164,0.00233,0.0845,0.436,128.986,186173,4
2pnj2V2X92a0jvJB2lxfaR,Nomads,"Ricky Hil, The Weeknd",49,2014-11-04,0.696,0.698,2,-4.272,0,0.326,0.0,0.109,0.359,120.32,241427,4
5O8x1YlmLQopQHErxtDfi9,UnFazed (feat. The Weeknd),"Lil Uzi Vert, The Weeknd",53,2017-08-25,0.778,0.707,4,-3.606,0,0.0459,0.0,0.111,0.458,126.684,190355,4
7t2bFihaDvhIrd2gn2CWJO,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix","Ty Dolla $ign, The Weeknd, Wiz Khalifa, Mustard",80,2014-06-10,0.805,0.33,1,-8.712,0,0.22,0.0,0.105,0.211,121.97,242983,4
7M4fSXTAUQih72cf0FbMgA,Poison,"Aaliyah, The Weeknd",46,2021-12-17,0.599,0.547,1,-7.498,1,0.573,3e-06,0.155,0.425,90.271,162632,4
7ztotIJ3u4h6qA5ktkLMLu,Secrets [Gxnxvs Remix] (feat. the Weeknd),"Jr. Hi, The Weeknd",50,2015-09-02,0.63,0.363,11,-14.547,0,0.163,0.000736,0.221,0.239,75.713,253914,4
0GzuHFG4Ql6DoyxFRnIk3F,Hawái - Remix,"Maluma, The Weeknd",64,2020-11-05,0.766,0.788,6,-3.128,0,0.105,5.81e-06,0.142,0.609,179.984,200482,4
6Hfu9sc7jvv6coyy2LlzBF,Hurricane,Kanye West,68,2021-08-29,0.587,0.561,0,-6.569,1,0.0466,0.0,0.109,0.351,80.009,243187,4
6M3WmWreNd0RnyU9K7IAfY,It’s All Love,"Belly, Starrah",22,2016-05-27,0.538,0.788,8,-5.272,1,0.582,0.00106,0.109,0.323,150.352,233360,4
1vVNlXi8gf8tZ7OhnEs4VE,A Lie,"French Montana, The Weeknd, Max B",47,2017-07-14,0.516,0.792,1,-5.38,0,0.0235,0.0,0.404,0.524,121.189,226790,5
20MuVazoNMv6xjKPnRFOxG,WAKE UP,Travis Scott,68,2018-08-03,0.741,0.645,11,-5.116,0,0.192,0.0,0.163,0.488,149.07,231964,4
6x0ex5urwhqB3AYLREVRUd,"Elastic Heart - From ""The Hunger Games: Catching Fire"" Soundtrack","Sia, The Weeknd, Diplo",55,2013-01-01,0.419,0.764,9,-6.214,1,0.0538,0.0,0.135,0.474,130.121,257987,4
04z8Jp9dEXMwW7SkCYYwWh,Gifted,"French Montana, The Weeknd",42,2013-01-01,0.498,0.809,8,-4.304,0,0.00824,0.0,0.189,0.401,140.27,248800,4
7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),"Future, The Weeknd",79,2016-04-13,0.722,0.331,8,-7.789,1,0.337,0.282,0.146,0.102,143.961,313547,4
58AGoOGbwsQMhBbH0eFLRR,Over Now (with The Weeknd),"Calvin Harris, The Weeknd",65,2020-08-28,0.612,0.884,4,-4.113,0,0.0759,0.00132,0.247,0.679,178.043,210795,4
6Jc69KjFo9QNailcyDJh2I,One of Those Nights (feat. The Weeknd),"Juicy J, The Weeknd",52,2013-12-06,0.75,0.589,5,-6.934,0,0.0315,1.95e-06,0.0959,0.0812,130.029,256027,4
1GsSM1Fju5J1Fsu51jEsTg,tears in the club (feat. the weeknd),"FKA twigs, The Weeknd",53,2022-01-14,0.616,0.717,8,-6.178,1,0.194,9.81e-05,0.0731,0.72,167.99,196760,4
1oxRy7LzzzV9g6oaWoFON5,Pullin Up (feat. The Weeknd),"Meek Mill, The Weeknd",45,2015-06-29,0.498,0.59,10,-6.194,0,0.168,0.0,0.142,0.223,131.998,269107,4
0mt02gJ425Xjm7c3jYkOBn,Lust For Life (with The Weeknd),"Lana Del Rey, The Weeknd",73,2017-07-21,0.504,0.655,0,-8.644,0,0.604,0.00193,0.364,0.262,99.982,264066,4
5L9WFUodzACitS1TiGm7Mi,No Sense,"Justin Bieber, Travis Scott",61,2015-11-13,0.636,0.499,2,-6.795,0,0.0474,0.0,0.108,0.362,133.956,275040,4
7E1jVNoWuemqUryI4FxsVD,off the table (with The Weeknd),"Ariana Grande, The Weeknd",62,2020-10-30,0.411,0.522,0,-7.295,1,0.519,0.0,0.398,0.382,88.332,239949,1
6yL7sgixx0rUkSd0hRAy4U,Come Thru (with Mike WiLL Made-It feat. The Weeknd),"Trouble, Mike WiLL Made-It, The Weeknd",41,2018-10-26,0.737,0.663,11,-4.097,0,0.113,0.0,0.322,0.771,76.994,201686,4
23RoR84KodL5HWvUTneQ1w,(It Goes Like) Nanana - Edit,Peggy Gou,84,2023-06-15,0.671,0.876,7,-5.681,0,0.12,0.188,0.0823,0.964,129.998,231545,4
6FwPQVdtjwfORrrFkpGhrz,Starry Night - Edit,Peggy Gou,66,2019-03-22,0.747,0.865,8,-8.094,0,0.0091,0.489,0.0425,0.944,122.994,233979,4
12Yy0hZrUebGnr3IrppPnW,Zero (J.I.D Remix),"NewJeans, JID",56,2023-06-20,0.69,0.77,1,-5.731,0,0.166,0.000169,0.663,0.692,172.02,224682,4
6fUjGXOEVP5dRaMFUO1cqG,In Vein,"Rick Ross, The Weeknd",55,2014-01-01,0.706,0.497,3,-7.217,0,0.283,0.0,0.252,0.619,96.985,261853,4
0QZ5yyl6B6utIWkxeBDxQN,The Night We Met,Lord Huron,80,2015-04-07,0.545,0.366,2,-9.51,1,0.969,0.267,0.641,0.1,86.997,208212,3
6Y46tOTRhkBamosyuWa6YX,LA FAMA,"ROSALÍA, The Weeknd",75,2022-03-18,0.766,0.295,0,-7.893,0,0.947,4.44e-05,0.119,0.805,136.016,188107,4
2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),"Gesaffelstein, The Weeknd",81,2019-03-08,0.658,0.671,2,-12.21,1,0.0928,0.000919,0.115,0.165,100.967,202093,4
5e9aFSdnkQUrm5y8Dhw0qN,Might Not,"Belly, The Weeknd",63,2015-11-20,0.792,0.563,1,-4.836,1,0.318,0.0,0.13,0.321,134.022,224213,4
0F13K9dwYH2zpTWiR8d628,Go2DaMoon (feat. Kanye West),"Playboi Carti, Kanye West",68,2020-12-25,0.693,0.434,4,-8.786,0,0.204,0.0,0.277,0.542,147.066,119738,4
3cWmqvMwVQKDigWLSZ3w9h,Rockstar Made,Playboi Carti,70,2020-12-25,0.773,0.612,8,-5.73,1,0.0398,0.0,0.142,0.381,149.999,193575,4
29TPjc8wxfz4XMn21O7VsZ,Sky,Playboi Carti,82,2020-12-25,0.785,0.903,2,-4.184,1,0.258,0.0,0.169,0.565,139.98,193234,4
2lLG56qpLP3UbcLuzMvkWX,Stop Breathing,Playboi Carti,72,2020-12-25,0.856,0.57,9,-4.486,1,0.00637,0.0,0.0984,0.155,154.967,218943,4
4CzhtKifG867Lu5DNQVBSA,Vamp Anthem,Playboi Carti,75,2020-12-25,0.642,0.69,11,-5.101,1,0.00599,1.3e-06,0.322,0.641,164.075,124094,4
3y6sWYBwl6QLRYABQZPnbV,LOVE FOR YAH,Khi Infinite,29,2021-10-01,0.727,0.562,6,-5.212,1,0.115,0.0012,0.149,0.74,136.05,150000,4
3QlGCK1iPGmIb0HJosdwvR,Gunna Swag,Southside,50,2019-11-06,0.89,0.712,5,-8.18,0,0.302,0.0,0.185,0.917,114.966,96048,4
0zaoWwS8RpE3LSDdmkg8TC,In The Dark (with Jhené Aiko),"Swae Lee, Jhené Aiko",57,2021-09-03,0.686,0.654,6,-6.7,1,0.433,0.0,0.108,0.663,98.077,161147,4
30EVezT4l0ZT1HhM2Fa4XB,Broken Mind,"OldPets, Valious",17,2021-11-28,0.675,0.61,7,-8.408,0,0.277,0.0,0.495,0.266,82.545,105256,4
0UGdO687azruy9tFlCxO6F,Montreal,The Weeknd,57,2011-12-21,0.54,0.775,7,-4.118,0,0.0598,2.93e-05,0.624,0.166,183.822,250506,4
58yC1Q6XKjmHeWkEWh9O6B,Outside,The Weeknd,51,2011-12-21,0.578,0.491,5,-7.107,0,0.748,0.0,0.16,0.237,139.97,259004,4
0Hs5enNuaAXmJssAybWbOw,XO / The Host,The Weeknd,55,2011-12-21,0.449,0.717,2,-6.055,1,0.419,0.000272,0.346,0.235,127.999,444213,4
3QWENKFYGEgp3itgTnrgq9,Initiation,The Weeknd,50,2011-12-21,0.644,0.691,1,-6.348,1,0.555,5.59e-06,0.211,0.718,139.953,260730,4
37zSTGaP8bfBDGpJnUmSDl,Same Old Song,"The Weeknd, Juicy J",51,2011-12-21,0.795,0.562,8,-4.939,1,0.398,1.64e-05,0.574,0.408,109.963,312059,4
7o3Mcis1uKcYDuuJD1W0Rm,King Of The Fall,The Weeknd,60,2020-09-25,0.585,0.757,4,-4.752,0,0.101,0.0,0.273,0.208,78.018,301595,4
1tyGqOo8VRLDVQETLtMyDS,Foreign Things,Amber Mark,50,2022-01-28,0.667,0.668,0,-5.807,1,0.149,0.0,0.0778,0.841,75.075,180186,4
0hZZol2G1lulSNyH25Y4ME,nice 2 me - Tommy Villiers Remix,"piri, Tommy Villiers",26,2023-06-23,0.575,0.877,7,-6.618,1,0.155,0.509,0.0759,0.774,164.921,206572,4
7niCz3hixgqnEBnO2mEHhI,El Niño (feat. Lil Wayne & Boyfriend),"Big Freedia, Lil Wayne, Boyfriend",22,2023-06-19,0.658,0.784,7,-3.75,0,0.17,0.0,0.181,0.409,149.76,185597,4
2eP7YDwUqXemRLIRBCUPWX,Pappadeaux Platter,"Le$, Freddie Gibbs",26,2023-06-27,0.499,0.465,11,-11.656,0,0.0572,0.0,0.117,0.22,69.696,219200,4
6OyBuptN7bmKQy14x8o9Fy,Claymation (feat. Vinny Radio) - Bonus Track,"Mac Miller, Vinny Radio",40,2023-06-23,0.664,0.879,11,-4.849,0,0.172,0.0,0.213,0.624,157.925,232473,4
3A1TIw1yMxj5OckDuqRtiT,The Star Room (OG Version) - Bonus Track,"Mac Miller, Earl Sweatshirt",50,2023-06-23,0.536,0.568,8,-8.064,1,0.921,0.0,0.118,0.386,75.069,264218,4
3fc6y2t7MsdRXTiyWSjI4s,"O.K. (feat. Tyler, The Creator) - Bonus Track","Mac Miller, Tyler, The Creator",48,2023-06-23,0.814,0.741,1,-6.863,1,0.0579,0.0,0.223,0.764,115.211,160869,4
2RQbfbmqh13otxU98ngG2F,Galtiyan,Arijit Singh,40,2023-06-17,0.523,0.788,11,-5.112,0,0.238,0.000299,0.111,0.326,87.972,302250,4
14OYmvxPRx8lABHthDN4AX,Get It B4,Moses Sumney,43,2023-06-19,0.574,0.411,1,-9.336,0,0.367,4.55e-06,0.199,0.232,124.969,262388,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",94,2023-06-23,0.264,0.64,8,-6.221,1,0.0393,2.31e-06,0.151,0.19,84.828,244685,4
5LffvExhQQFcfwqkGNpFpM,Jealous Guy,The Weeknd,58,2023-06-23,0.41,0.509,1,-7.601,1,0.245,0.59,0.109,0.077,86.966,209655,4
010ZkIVv6Ay5vqqHVCCiKB,"Fill The Void (with Lily Rose Depp, Ramsey)","The Weeknd, Lily-Rose Depp, Ramsey",73,2023-06-23,0.251,0.387,5,-9.102,0,0.287,0.000238,0.16,0.0767,151.483,185751,4
2wVDWtLKXunswWecARNILj,SOLO,JENNIE,72,2018-11-12,0.751,0.642,3,-5.165,0,0.0861,0.0,0.0953,0.388,95.045,169567,4
4f0i8ligJspqXf8qeAV1sS,Make My Day (with David Guetta),"Coi Leray, David Guetta",50,2023-06-23,0.904,0.69,5,-7.108,0,0.0573,0.0,0.0977,0.574,110.043,135253,4
7qLr3HMApUbyDkUvgIvHnB,Oh U Went (feat. Drake),"Young Thug, Drake",71,2023-06-23,0.808,0.789,7,-5.88,0,0.0517,0.0,0.0819,0.465,136.01,185333,4
741UUVE2kuITl0c6zuqqbO,Barbie World (with Aqua) [From Barbie The Album],"Nicki Minaj, Ice Spice, Aqua",78,2023-06-23,0.77,0.58,0,-8.393,1,0.519,0.000127,0.233,0.753,144.072,109750,4
6pG3yiKNsX03ZFTFWdOasv,Next,The Weeknd,53,2011-12-21,0.674,0.671,6,-6.323,1,0.824,9.05e-06,0.334,0.509,112.051,361688,4
0czcoKJbJt08NqKrvSbbz7,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")","Pritam, Arijit Singh, Amitabh Bhattacharya",73,2023-03-04,0.582,0.418,7,-8.701,1,0.794,0.0,0.109,0.243,112.909,313051,4
4F7A0DXBrmUAkp32uenhZt,Party Monster,The Weeknd,79,2016-11-25,0.573,0.63,1,-8.389,1,0.189,2.31e-05,0.259,0.218,77.525,249213,4
1B87ZDrD3Pno9hS4stamWO,Comin Out Strong (feat. The Weeknd),"Future, The Weeknd",63,2017-07-27,0.628,0.481,1,-7.775,1,0.29,0.0,0.118,0.33,108.761,254370,5
2tT9weSQUFDWsVgHBYz3G6,Casual,Doja Cat,54,2018-03-30,0.653,0.632,9,-6.866,0,0.0827,2.96e-06,0.0669,0.323,128.02,240387,4
2s4AcE9n80mSHl87lp4gIm,Wine Pon You (feat. Konshens),"Doja Cat, Konshens",74,2018-03-30,0.797,0.444,9,-7.738,0,0.304,0.00126,0.107,0.138,95.035,219000,4
0kQTQQzTCf958lQCmPTraa,SOUL SURVIVOR,C.S. Armstrong,22,2023-06-23,0.59,0.745,5,-5.975,0,0.475,0.0,0.252,0.456,137.533,181232,4
50WYoOH9qyAUQmsgn7bdT5,Cherub,Franklin Jonas,39,2023-06-21,0.594,0.843,0,-6.208,1,0.0195,0.000127,0.339,0.767,173.906,159333,4
4Qqo5j7w4l717LM6oa9B3l,Bounce,Oliver Tree,54,2023-09-29,0.612,0.676,0,-4.931,0,0.0307,1.05e-06,0.467,0.548,175.982,166583,4
2RHKzvzdxXANTOKtbZnuLo,"SCIENTISTS & ENGINEERS [Feat. Future, Eryn Allen Kane]","Killer Mike, André 3000, Eryn Allen Kane, Future",55,2023-06-13,0.522,0.725,5,-7.259,0,0.688,0.0,0.224,0.495,140.225,253664,4
204t5SErksNRHRhU52g5JF,Oncle Jazz,Men I Trust,71,2019-09-13,0.712,0.311,0,-16.776,0,0.528,0.761,0.0812,0.242,139.959,57877,4
5ORf8BZMbq4xN9kiumrPcQ,Round of Applause (feat. Drake),"Waka Flocka Flame, Drake",48,2012-06-08,0.712,0.758,9,-4.835,1,0.343,0.0,0.141,0.903,140.02,266000,4
05CTjmZKjZoCKQvM1Ldq9M,Parade on Cleveland (feat. Drake),"Young Thug, Drake",57,2023-06-23,0.526,0.283,3,-13.127,0,0.447,5.12e-06,0.111,0.354,165.991,228267,1
0k88aN0xmk8Xn1zdnyTiPG,Money On The Dresser,Young Thug,50,2023-06-23,0.896,0.648,8,-6.903,1,0.000107,0.00826,0.105,0.441,159.982,133000,4
5gtcKzuYZStBLhudEtrS4M,miro,"berlioz, Ted Jasper",63,2022-12-09,0.818,0.445,11,-14.573,0,0.0796,0.0348,0.116,0.264,119.972,200000,4
4DaBrPk4guPoQ2N8E6sxGm,The Hypnotic,IAMNOBODI,40,2021-03-11,0.949,0.549,9,-9.048,0,0.353,0.904,0.0925,0.786,118.016,166780,4
3bkpVSoNvBkvt9LJMFT5at,Doomsday (with Juice WRLD & Cordae),"Lyrical Lemonade, Juice WRLD, Cordae",66,2023-06-23,0.73,0.703,1,-3.893,1,0.0696,0.0,0.316,0.853,93.211,150968,4
0nVpE03Iv9uioPSomEN5v0,Funk Rave,Anitta,63,2023-06-23,0.871,0.8,11,-4.785,0,0.151,0.00105,0.0697,0.685,135.035,147202,4
2Okh2n1EHlGhviAYv75MOB,Cars Bring Me Out (feat. Future),"Young Thug, Future",53,2023-06-23,0.759,0.741,10,-6.065,0,0.0192,0.0,0.145,0.69,100.054,202933,4
0r75DNlHu4recmKUdZeMfG,"Wit Da Racks (feat. 21 Savage, Travis Scott & Yak Gotti)","Young Thug, Yak Gotti, Travis Scott, 21 Savage",56,2023-06-23,0.766,0.699,4,-7.214,0,0.00296,0.0,0.29,0.36,144.974,226413,4
4Zsi5pyvmZBxvRg0KeDFMC,Abracadabra (feat. Travis Scott),"Young Thug, Travis Scott",52,2023-06-23,0.65,0.565,8,-6.597,0,0.0342,0.0,0.111,0.377,163.281,247733,4
3GXjlz7evuodm50dfiDDWo,Want Me Dead (feat. 21 Savage),"Young Thug, 21 Savage",58,2023-06-23,0.833,0.6,6,-8.287,0,0.204,0.0,0.147,0.491,133.22,194707,4
1P5MpILPf5pgEmsZzqEVoy,In My Room (feat. SHELLS),"Dombresky, SHELLS",56,2023-03-10,0.652,0.937,8,-8.005,1,0.525,0.599,0.0751,0.605,130.037,145873,4
5nYygW7bTgPOhckh3uDR9L,Hellcat Kenny (feat. Lil Uzi Vert),"Young Thug, Lil Uzi Vert",55,2023-06-23,0.932,0.503,8,-9.351,0,0.0661,0.0,0.0856,0.686,140.096,154467,4
6qKEuKSyMEhzrMHn53Qqmg,Headz Gone West,Nia Archives,53,2021-04-07,0.609,0.868,7,-4.975,1,0.205,0.00129,0.106,0.705,175.11,142629,4
6Fme0qXTmXtkjYKZ7ZrtVH,cul de sac club,sunflwr,55,2022-04-27,0.828,0.467,9,-12.016,0,0.319,0.91,0.116,0.27,117.005,196923,4
3U7ZzaQjslHlHybw9jXQI8,REGRESO - warner case Remix,"MATVEÏ, warner case",50,2021-08-25,0.832,0.747,10,-6.893,0,0.0458,0.0109,0.116,0.549,121.987,195246,4
35FW5OEe4p38LdjK1KqT2X,Tá OK (Remix),"DENNIS, MC Kevin o Chris, Maluma, KAROL G",76,2023-08-03,0.882,0.934,8,-1.479,0,0.292,0.0024,0.0549,0.611,130.032,171761,4
2Dct3GykKZ58hpWRFfe2Qd,Heading South,Zach Bryan,85,2019-09-30,0.68,0.246,4,-14.112,1,0.783,0.0,0.106,0.388,110.23,171693,4
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,88,2022-04-22,0.369,0.192,4,-12.151,0,0.555,8.35e-06,0.0954,0.148,175.212,228013,3
1SjsVdSXpwm1kTdYEHoPIT,Sun to Me,Zach Bryan,84,2022-05-20,0.505,0.27,9,-9.165,0,0.593,0.0,0.133,0.557,98.721,163032,4
5jfhLCSIFUO4ndzNRh4w4G,"Burn, Burn, Burn",Zach Bryan,82,2022-09-08,0.508,0.296,3,-10.513,1,0.897,5e-05,0.11,0.134,82.532,268856,4
1P5WxDUWkG5xwgbnTn4i21,So Close Now,LEGATO,31,2021-07-16,0.873,0.911,5,-9.781,0,0.0638,0.648,0.0779,0.726,125.998,217381,4
7aGcgv4G1upG0XK6nHC5rF,DREAMER,JEV,46,2023-11-03,0.81,0.659,3,-8.017,1,0.0727,0.0162,0.101,0.187,129.969,133846,4
2yQweA8nCYuzFj15LiOb41,YourLove,Logic1000,56,2021-07-14,0.829,0.464,6,-8.46,0,0.39,0.842,0.11,0.764,124.005,172129,4
4TAVpUnG4trhGolUOjA0vv,Wild Enough - Higgo Remix Edit,"Cortese, Higgo, Kitty",28,2022-05-06,0.674,0.857,11,-5.03,0,0.195,2.22e-06,0.236,0.77,134.297,193657,4
07DuoTCTocHk7y3d8MImks,Moves,"Cody Currie, Eliza Rose",41,2021-02-12,0.753,0.765,11,-9.046,0,0.0575,0.0659,0.0846,0.628,121.07,223537,4
3h6YpBT1NYdZq0PHWAekke,Tambourine - BVRLY Remix,"Lil Seyi, BVRLY",30,2022-02-25,0.786,0.663,9,-7.599,0,0.0916,0.75,0.0789,0.786,127.988,212709,4
6sYgR77BllMDNXYRY1PxVB,Girls Like You,"Cortese, Emma Cannon",30,2021-08-06,0.752,0.913,3,-6.527,0,0.0218,0.725,0.0963,0.901,133.011,266395,4
7tyq3cMH9l3M2xBCthdJLn,The Word (edit),ruso,48,2023-02-16,0.917,0.45,5,-9.576,1,0.011,0.0125,0.0677,0.712,122.018,192787,4
19BX2zKUSZTp6R3X1cXRXx,If I'm Yours,Ivan Lake,29,2022-06-24,0.761,0.834,3,-6.023,0,0.0238,0.222,0.0669,0.605,123.006,132683,4
1jp22Z1E9h93rgj2t5mvdv,Wrong Train - Mixed,Cortese,0,2022-11-10,0.843,0.643,7,-12.897,1,0.069,0.677,0.109,0.268,134.993,155333,4
0Ib2lnmQqbAzuHNkGtYtNC,Stuck On Repeat,Beau,52,2022-05-27,0.725,0.808,5,-6.302,1,0.00128,0.0667,0.126,0.771,125.502,186479,4
5hQHwhzziaXPlgiPlsPCRp,Through The Night,Fabich,24,2023-05-26,0.721,0.855,3,-8.331,0,0.0313,0.0243,0.139,0.445,130.001,147692,4
1w4C43AnnaxX6UUJ8VgJgY,Brooklyn House Gangsta,DANK,48,2022-08-19,0.736,0.723,11,-8.543,0,0.161,0.0883,0.212,0.36,125.023,115200,4
28xUFfpSUPBvCZxd4pZ7P3,Letting Go,"33 Below, Poe Leos",25,2022-10-27,0.746,0.867,5,-3.938,1,0.011,0.00168,0.22,0.41,132.031,195524,4
0gXGDJU1nam6UTfvEX196r,Check This,Record Club,27,2023-03-17,0.788,0.834,11,-7.926,0,0.0336,0.328,0.199,0.462,125.996,141905,4
635Ly6ENYkHoQVx3b6yhZ7,Gettin' Deepa,"Salasnich, Remy Cooper",30,2023-05-11,0.645,0.887,9,-4.262,0,0.00201,0.926,0.322,0.355,125.083,189120,4
5e6CQTjBMCw4jWhezQCbYH,Secret,"J. Worra, Taylor Moody",21,2021-09-17,0.802,0.624,7,-10.236,1,0.0013,0.487,0.0854,0.798,124.022,172258,4
1C26HwnwtIwLlSHJdB2iZw,Control,"Moods, Two Another",47,2020-07-10,0.704,0.47,7,-6.89,0,0.057,7.25e-06,0.0891,0.486,59.209,187365,4
4FVEkhtXSoRCOZqoo4T8Cg,Rivers,Thandi,40,2020-09-04,0.835,0.653,3,-8.619,0,0.283,0.037,0.118,0.231,126.009,164762,4
1rVyLLGlJfyZpNHEJhtB1v,TAKE IT ALL,Hablot Brown,32,2020-05-04,0.861,0.329,10,-11.496,0,0.1,0.924,0.124,0.705,112.077,172495,4
6dVaPIowc4SX9Qm3Zj2KQq,The Otherside,Ross Quinn,49,2022-03-11,0.694,0.737,7,-7.147,1,0.0172,0.00653,0.238,0.583,122.987,214939,4
20dwEyW5kSNPInreoAeNwG,Rely (Vodka Lime and Sad Mix),Pretty Girl,40,2019-10-14,0.7,0.557,8,-10.645,0,0.257,0.846,0.12,0.37,120.017,256000,4
12yJ6osk23oRGANhsnIvSj,Never,"MTJ Beats, Maths Time Joy",0,2021-03-05,0.774,0.155,11,-10.175,1,0.847,0.93,0.122,0.398,87.025,106000,4
0sVATE0apjsWFpJHsylABt,damage (+),zodivk,8,2021-03-01,0.774,0.292,1,-13.549,1,0.0968,0.0,0.106,0.212,107.941,144450,4
3NxjPAciuwddPmhuvR2xjO,homesoon.,"jamesjamesjames, snctm.",35,2019-12-27,0.753,0.497,8,-12.92,0,0.172,0.862,0.139,0.108,124.986,235000,4
3aXsMhbTt3SQTD4iz3ptcc,Don’t Cry (feat. Aida Lae),"Preditah, Aida Lae",15,2021-09-17,0.761,0.564,8,-6.283,0,0.472,0.000182,0.12,0.57,129.057,169227,4
5NUCLEAAQKkP3OoCt19jrK,Crush,"Hutcher, DRIIA, Naike",40,2023-03-10,0.792,0.821,4,-6.711,0,0.368,2.12e-05,0.0932,0.95,130.12,180070,4
